相对强度 运行#3	位置 (米 m) 运行#3
0.036011	0.093575
0.041290	0.093595
0.044952	0.093635
0.047501	0.093674
0.052277	0.093733
0.058594	0.093773
0.060928	0.093812
0.062149	0.093852
0.071609	0.093891
0.072937	0.093911
0.078827	0.093930
0.077713	0.093950
0.082596	0.093970
0.077713	0.093970
0.081375	0.093970
0.077911	0.093970
0.079651	0.093990
0.084427	0.094009
0.083618	0.094029
0.088089	0.094069
0.091858	0.094108
0.096024	0.094167
0.10141	0.094246
0.10152	0.094325
0.10690	0.094404
0.11078	0.094483
0.10091	0.094542
0.10315	0.094601
0.098770	0.094719
0.098358	0.094858
0.092163	0.094976
0.070389	0.095074
0.056244	0.095173
0.056763	0.095252
0.044250	0.095351
0.042419	0.095410
0.042313	0.095469
0.038757	0.095508
0.035904	0.095568
0.034683	0.095627
0.033569	0.095686
0.035599	0.095745
0.031738	0.095785
0.033875	0.095824
0.033875	0.095844
0.033463	0.095883
0.031631	0.095903
0.034485	0.095903
0.035294	0.095942
0.034271	0.095962
0.033875	0.095982
0.035492	0.096021
0.036407	0.096041
0.039673	0.096061
0.038345	0.096080
0.036316	0.096100
0.037933	0.096100
0.039459	0.096120
0.038757	0.096120
0.039978	0.096140
0.040985	0.096159
0.043121	0.096179
0.038757	0.096179
0.040894	0.096219
0.043121	0.096238
0.043732	0.096278
0.043533	0.096297
0.046082	0.096337
0.046387	0.096357
0.051361	0.096396
0.047913	0.096416
0.046478	0.096455
0.047699	0.096475
0.050552	0.096495
0.050858	0.096514
0.050659	0.096534
0.050858	0.096554
0.052689	0.096574
0.050659	0.096593
0.051361	0.096593
0.046890	0.096613
0.050354	0.096613
0.049026	0.096613
0.049438	0.096613
0.046387	0.096613
0.051880	0.096613
0.047913	0.096613
0.047607	0.096613
0.050751	0.096613
0.052490	0.096613
0.048615	0.096613
0.050049	0.096613
0.050659	0.096613
0.050751	0.096613
0.046585	0.096613
0.050659	0.096613
0.050964	0.096613
0.051361	0.096633
0.044556	0.096692
0.049942	0.096751
0.045670	0.096791
0.047394	0.096830
0.047089	0.096850
0.046280	0.096869
0.043732	0.096889
0.045258	0.096909
0.043030	0.096929
0.044037	0.096948
0.044449	0.096968
0.044754	0.096988
0.040985	0.097008
0.042114	0.097027
0.040680	0.097027
0.042007	0.097047
0.042419	0.097067
0.040680	0.097086
0.040176	0.097106
0.041199	0.097126
0.038345	0.097126
0.039368	0.097146
0.041397	0.097146
0.040283	0.097146
0.037018	0.097165
0.040176	0.097185
0.036316	0.097205
0.036819	0.097244
0.038544	0.097284
0.035400	0.097303
0.035706	0.097363
0.038345	0.097402
0.032242	0.097441
0.034988	0.097481
0.035095	0.097520
0.033768	0.097540
0.031219	0.097580
0.032547	0.097599
0.034576	0.097619
0.035294	0.097639
0.031631	0.097658
0.032959	0.097678
0.033356	0.097678
0.034180	0.097698
0.030609	0.097698
0.034180	0.097698
0.033157	0.097698
0.032745	0.097718
0.032547	0.097718
0.032959	0.097737
0.033661	0.097777
0.034485	0.097797
0.032654	0.097836
0.031021	0.097875
0.034073	0.097915
0.034271	0.097954
0.030411	0.097994
0.031525	0.098033
0.034073	0.098132
0.033157	0.098270
0.030518	0.098447
0.032654	0.098605
0.032959	0.098743
0.034790	0.098881
0.031326	0.098980
0.034271	0.099059
0.034378	0.099138
0.033569	0.099197
0.032440	0.099236
0.034180	0.099296
0.032745	0.099335
0.034378	0.099394
0.033356	0.099434
0.034576	0.099473
0.034271	0.099513
0.032547	0.099532
0.033569	0.099572
0.032349	0.099611
0.033875	0.099631
0.033661	0.099670
0.033569	0.099690
0.033768	0.099710
0.033661	0.099730
0.035599	0.099730
0.032959	0.099749
0.032349	0.099769
0.033463	0.099789
0.034790	0.099808
0.033569	0.099828
0.033356	0.099848
0.034073	0.099887
0.032440	0.099927
0.033051	0.099966
0.033661	0.10001
0.033569	0.10005
0.034683	0.10010
0.031738	0.10014
0.033463	0.10020
0.033157	0.10024
0.034271	0.10026
0.030914	0.10028
0.032959	0.10030
0.032135	0.10032
0.034378	0.10034
0.031219	0.10034
0.032242	0.10034
0.031326	0.10036
0.034378	0.10036
0.030304	0.10036
0.030609	0.10036
0.033661	0.10038
0.033768	0.10038
0.032852	0.10038
0.034180	0.10038
0.031830	0.10038
0.033569	0.10038
0.032349	0.10038
0.032440	0.10038
0.033966	0.10038
0.033264	0.10040
0.034073	0.10042
0.031021	0.10044
0.033463	0.10046
0.033463	0.10050
0.032745	0.10052
0.034271	0.10056
0.034271	0.10058
0.033966	0.10064
0.033661	0.10068
0.032852	0.10072
0.035904	0.10078
0.034882	0.10083
0.033157	0.10087
0.034485	0.10089
0.037430	0.10093
0.035797	0.10095
0.033569	0.10097
0.036316	0.10101
0.035492	0.10105
0.039978	0.10111
0.039062	0.10115
0.036621	0.10119
0.038239	0.10125
0.040680	0.10127
0.040680	0.10131
0.042007	0.10133
0.039978	0.10137
0.042816	0.10139
0.041397	0.10143
0.041092	0.10143
0.041702	0.10143
0.042206	0.10145
0.041397	0.10145
0.039566	0.10145
0.043121	0.10145
0.044647	0.10145
0.042007	0.10147
0.040482	0.10147
0.043427	0.10147
0.044449	0.10147
0.041702	0.10149
0.040985	0.10149
0.042923	0.10149
0.044647	0.10150
0.041397	0.10152
0.041199	0.10154
0.043335	0.10158
0.043030	0.10160
0.041199	0.10162
0.041397	0.10166
0.043732	0.10170
0.042511	0.10172
0.042007	0.10176
0.039062	0.10180
0.040482	0.10184
0.042419	0.10188
0.039978	0.10192
0.038849	0.10194
0.037430	0.10198
0.041504	0.10202
0.039154	0.10206
0.035400	0.10208
0.036407	0.10212
0.038147	0.10214
0.034271	0.10218
0.035095	0.10221
0.036819	0.10225
0.037628	0.10229
0.035400	0.10235
0.033157	0.10245
0.033264	0.10255
0.035187	0.10265
0.031937	0.10273
0.032547	0.10279
0.033768	0.10285
0.033661	0.10289
0.032043	0.10293
0.031738	0.10296
0.033768	0.10298
0.032135	0.10302
0.033051	0.10306
0.030197	0.10310
0.033157	0.10312
0.033875	0.10314
0.032547	0.10316
0.031326	0.10316
0.032745	0.10318
0.034378	0.10318
0.033264	0.10318
0.033264	0.10320
0.033157	0.10320
0.033356	0.10322
0.033356	0.10322
0.033356	0.10324
0.034485	0.10326
0.036819	0.10328
0.032959	0.10330
0.036011	0.10332
0.034683	0.10334
0.037933	0.10338
0.036102	0.10340
0.037231	0.10344
0.038040	0.10348
0.041092	0.10352
0.038849	0.10358
0.042007	0.10362
0.043228	0.10365
0.047089	0.10369
0.043533	0.10373
0.049026	0.10377
0.051773	0.10381
0.052078	0.10385
0.051575	0.10389
0.049530	0.10393
0.053802	0.10395
0.053802	0.10397
0.051666	0.10399
0.054718	0.10401
0.051468	0.10403
0.055237	0.10403
0.052277	0.10405
0.052185	0.10407
0.052078	0.10411
0.051163	0.10411
0.049133	0.10411
0.050354	0.10413
0.049835	0.10413
0.052689	0.10413
0.048111	0.10415
0.045868	0.10417
0.048309	0.10421
0.047089	0.10423
0.043533	0.10427
0.043640	0.10429
0.044754	0.10431
0.045776	0.10436
0.039978	0.10442
0.040985	0.10448
0.039062	0.10452
0.040482	0.10456
0.035400	0.10460
0.038040	0.10462
0.037842	0.10464
0.040176	0.10466
0.034790	0.10468
0.034576	0.10470
0.035492	0.10474
0.034988	0.10476
0.031738	0.10480
0.034180	0.10482
0.034271	0.10484
0.033463	0.10488
0.031219	0.10490
0.031021	0.10492
0.034271	0.10494
0.031937	0.10494
0.030609	0.10496
0.033157	0.10496
0.031830	0.10498
0.032852	0.10498
0.032959	0.10498
0.030716	0.10498
0.033264	0.10500
0.033569	0.10500
0.032135	0.10502
0.031128	0.10502
0.033661	0.10504
0.032852	0.10506
0.032349	0.10506
0.032547	0.10508
0.033966	0.10509
0.033157	0.10509
0.032043	0.10511
0.032440	0.10513
0.034988	0.10515
0.036316	0.10515
0.034271	0.10517
0.033569	0.10517
0.035294	0.10517
0.035187	0.10519
0.036407	0.10519
0.035706	0.10519
0.036713	0.10521
0.036713	0.10525
0.036102	0.10529
0.034988	0.10533
0.039062	0.10535
0.040070	0.10537
0.040482	0.10541
0.039154	0.10543
0.039978	0.10547
0.043533	0.10553
0.041504	0.10559
0.042206	0.10565
0.044754	0.10569
0.049835	0.10573
0.046890	0.10577
0.047913	0.10580
0.050354	0.10582
0.050247	0.10584
0.049942	0.10586
0.047913	0.10588
0.051056	0.10592
0.050354	0.10594
0.049332	0.10596
0.050247	0.10598
0.052185	0.10598
0.054108	0.10598
0.048721	0.10598
0.051163	0.10600
0.051971	0.10600
0.054016	0.10600
0.052582	0.10602
0.050049	0.10604
0.052185	0.10606
0.053497	0.10610
0.052490	0.10614
0.053299	0.10616
0.053406	0.10620
0.054108	0.10624
0.052780	0.10626
0.051971	0.10630
0.051666	0.10632
0.050964	0.10636
0.050446	0.10638
0.050247	0.10640
0.051056	0.10642
0.048615	0.10642
0.050354	0.10644
0.046783	0.10644
0.048721	0.10644
0.050659	0.10646
0.048111	0.10646
0.044250	0.10646
0.045670	0.10648
0.047913	0.10650
0.043839	0.10651
0.042206	0.10653
0.039978	0.10653
0.043427	0.10653
0.039459	0.10655
0.041901	0.10655
0.041809	0.10657
0.041809	0.10659
0.040894	0.10661
0.038345	0.10661
0.037628	0.10663
0.042007	0.10665
0.037018	0.10667
0.039368	0.10671
0.037842	0.10679
0.035095	0.10687
0.033966	0.10695
0.033661	0.10701
0.032440	0.10705
0.034683	0.10711
0.033051	0.10715
0.030823	0.10719
0.033356	0.10723
0.034271	0.10726
0.032852	0.10728
0.033875	0.10732
0.034271	0.10734
0.035187	0.10736
0.033768	0.10736
0.032547	0.10738
0.032852	0.10738
0.034988	0.10738
0.033966	0.10738
0.033051	0.10738
0.034073	0.10738
0.033875	0.10738
0.033768	0.10738
0.032959	0.10738
0.033356	0.10738
0.034882	0.10738
0.032349	0.10740
0.033768	0.10742
0.032959	0.10744
0.036011	0.10746
0.034271	0.10748
0.033264	0.10750
0.033463	0.10752
0.036713	0.10754
0.034576	0.10756
0.033157	0.10756
0.034180	0.10760
0.037842	0.10762
0.036926	0.10764
0.035294	0.10768
0.037628	0.10770
0.041092	0.10772
0.039673	0.10774
0.038239	0.10776
0.040176	0.10778
0.038849	0.10784
0.037842	0.10790
0.041595	0.10797
0.039764	0.10803
0.043839	0.10809
0.043640	0.10813
0.044449	0.10821
0.042419	0.10831
0.044861	0.10837
0.041702	0.10841
0.042923	0.10847
0.043732	0.10853
0.043228	0.10859
0.040283	0.10865
0.041809	0.10870
0.041595	0.10874
0.041504	0.10878
0.039154	0.10884
0.037933	0.10886
0.038239	0.10890
0.037125	0.10894
0.037018	0.10898
0.035492	0.10900
0.033768	0.10904
0.037231	0.10904
0.034576	0.10908
0.034576	0.10910
0.035400	0.10912
0.034683	0.10914
0.032349	0.10918
0.033661	0.10922
0.031937	0.10926
0.032959	0.10930
0.033051	0.10934
0.033264	0.10938
0.032135	0.10939
0.034378	0.10943
0.029495	0.10945
0.033157	0.10947
0.032654	0.10951
0.032242	0.10953
0.033157	0.10957
0.032547	0.10959
0.031021	0.10961
0.035294	0.10963
0.031021	0.10963
0.032349	0.10965
0.033966	0.10965
0.032242	0.10965
0.032852	0.10965
0.033051	0.10965
0.033768	0.10965
0.034271	0.10965
0.033966	0.10965
0.031021	0.10965
0.033264	0.10965
0.033051	0.10965
0.029602	0.10967
0.033768	0.10967
0.031326	0.10969
0.034683	0.10971
0.032242	0.10975
0.033569	0.10981
0.033966	0.10993
0.034378	0.11005
0.033875	0.11012
0.035904	0.11016
0.033966	0.11022
0.037231	0.11026
0.034180	0.11030
0.033569	0.11034
0.035095	0.11036
0.037018	0.11038
0.033569	0.11042
0.033356	0.11044
0.033875	0.11046
0.037323	0.11046
0.035706	0.11046
0.034576	0.11048
0.033051	0.11048
0.037430	0.11050
0.033966	0.11052
0.033875	0.11054
0.034683	0.11056
0.039673	0.11058
0.035187	0.11060
0.032043	0.11062
0.035599	0.11064
0.037125	0.11066
0.036209	0.11066
0.033966	0.11066
0.034683	0.11068
0.036621	0.11068
0.035797	0.11070
0.033966	0.11074
0.033966	0.11076
0.037018	0.11080
0.034378	0.11082
0.034180	0.11085
0.032745	0.11089
0.035187	0.11093
0.034790	0.11097
0.031219	0.11101
0.034378	0.11105
0.034683	0.11111
0.032349	0.11115
0.030609	0.11119
0.032745	0.11123
0.032745	0.11129
0.030411	0.11133
0.032852	0.11139
0.030716	0.11145
0.034180	0.11149
0.030411	0.11154
0.031326	0.11158
0.032654	0.11162
0.032959	0.11168
0.032242	0.11172
0.031326	0.11178
0.031021	0.11188
0.032242	0.11204
0.032242	0.11218
0.032745	0.11231
0.032959	0.11243
0.033157	0.11253
0.031219	0.11261
0.031738	0.11269
0.033051	0.11275
0.032135	0.11279
0.033264	0.11285
0.030304	0.11291
0.031433	0.11297
0.034683	0.11302
0.033875	0.11308
0.031525	0.11312
0.032745	0.11318
0.034271	0.11322
0.032043	0.11326
0.033157	0.11330
0.032242	0.11332
0.033463	0.11336
0.033264	0.11338
0.032852	0.11342
0.031830	0.11346
0.033875	0.11352
0.032547	0.11356
0.030609	0.11362
0.032440	0.11368
0.033051	0.11373
0.033157	0.11377
0.033569	0.11383
0.033264	0.11387
0.034180	0.11393
0.030197	0.11397
0.032349	0.11401
0.031631	0.11403
0.031738	0.11407
0.032745	0.11409
0.033356	0.11409
0.033356	0.11411
0.033463	0.11413
0.031021	0.11413
0.032745	0.11415
0.033463	0.11415
0.032349	0.11415
0.030518	0.11415
0.030914	0.11415
0.032135	0.11415
0.033768	0.11415
0.032043	0.11415
0.031937	0.11415
0.032349	0.11415
0.031830	0.11415
0.031219	0.11415
0.032959	0.11415
0.031433	0.11415
0.033661	0.11417
0.032349	0.11419
0.031525	0.11421
0.033463	0.11421
0.034378	0.11425
0.030411	0.11431
0.033051	0.11440
0.031830	0.11446
0.033768	0.11452
0.033463	0.11456
0.033875	0.11460
0.030823	0.11464
0.034790	0.11468
0.032745	0.11470
0.031525	0.11472
0.033051	0.11474
0.035706	0.11476
0.031525	0.11480
0.033157	0.11482
0.034180	0.11484
0.033661	0.11486
0.034271	0.11488
0.033356	0.11490
0.033463	0.11494
0.035400	0.11496
0.031738	0.11498
0.033661	0.11500
0.033051	0.11500
0.035095	0.11500
0.032242	0.11500
0.033966	0.11500
0.032440	0.11500
0.034683	0.11500
0.033264	0.11502
0.032135	0.11502
0.034180	0.11502
0.033875	0.11502
0.034180	0.11504
0.034485	0.11504
0.033051	0.11506
0.034073	0.11508
0.032959	0.11508
0.034073	0.11510
0.032654	0.11512
0.034988	0.11515
0.034073	0.11517
0.033875	0.11519
0.032654	0.11521
0.035492	0.11523
0.033157	0.11523
0.031830	0.11525
0.033264	0.11525
0.034576	0.11527
0.034073	0.11527
0.031937	0.11529
0.034485	0.11531
0.036209	0.11531
0.034790	0.11533
0.033356	0.11535
0.033051	0.11539
0.034988	0.11541
0.033661	0.11545
0.033569	0.11553
0.035294	0.11559
0.034683	0.11565
0.033966	0.11571
0.033356	0.11581
0.033264	0.11590
0.035706	0.11598
0.035492	0.11606
0.032959	0.11612
0.032547	0.11620
0.035187	0.11626
0.031219	0.11634
0.033356	0.11638
0.033157	0.11642
0.034683	0.11648
0.033157	0.11652
0.031433	0.11656
0.032959	0.11657
0.033569	0.11661
0.032547	0.11663
0.032745	0.11665
0.030304	0.11667
0.032852	0.11669
0.033051	0.11671
0.032547	0.11671
0.031631	0.11673
0.034378	0.11675
0.030411	0.11679
0.031937	0.11681
0.032852	0.11683
0.034485	0.11687
0.031937	0.11689
0.033356	0.11691
0.032654	0.11693
0.034576	0.11695
0.032043	0.11697
0.032349	0.11699
0.032349	0.11701
0.034576	0.11703
0.033157	0.11705
0.031219	0.11707
0.032242	0.11709
0.034988	0.11711
0.032242	0.11713
0.033966	0.11715
0.032349	0.11715
0.035706	0.11717
0.034485	0.11719
0.033966	0.11721
0.032745	0.11723
0.037125	0.11725
0.036316	0.11727
0.034378	0.11728
0.035797	0.11730
0.038849	0.11730
0.036514	0.11732
0.036209	0.11734
0.036926	0.11734
0.037125	0.11734
0.035706	0.11736
0.036514	0.11736
0.035294	0.11736
0.039261	0.11736
0.035797	0.11736
0.036926	0.11740
0.035294	0.11748
0.040176	0.11760
0.037537	0.11770
0.036102	0.11780
0.038147	0.11788
0.037125	0.11796
0.040375	0.11801
0.036819	0.11805
0.036926	0.11811
0.039154	0.11817
0.035599	0.11821
0.037537	0.11827
0.034882	0.11833
0.036102	0.11839
0.035599	0.11843
0.034988	0.11847
0.034378	0.11851
0.034882	0.11853
0.033768	0.11855
0.035187	0.11855
0.033569	0.11857
0.036407	0.11859
0.035400	0.11861
0.032547	0.11863
0.032440	0.11865
0.036011	0.11867
0.033264	0.11869
0.033569	0.11871
0.032242	0.11874
0.036011	0.11876
0.032547	0.11878
0.032852	0.11882
0.033768	0.11886
0.034882	0.11890
0.034378	0.11894
0.032440	0.11898
0.033356	0.11902
0.033356	0.11906
0.032745	0.11912
0.030914	0.11916
0.032440	0.11920
0.032440	0.11924
0.033569	0.11928
0.033569	0.11932
0.033875	0.11936
0.034378	0.11940
0.032043	0.11943
0.032349	0.11945
0.035294	0.11947
0.035797	0.11949
0.033875	0.11951
0.032745	0.11953
0.034882	0.11955
0.036713	0.11957
0.035400	0.11961
0.033768	0.11967
0.035904	0.11977
0.037018	0.11989
0.038651	0.11997
0.036819	0.12005
0.038849	0.12014
0.041901	0.12022
0.041290	0.12028
0.039154	0.12032
0.036819	0.12038
0.040894	0.12044
0.039261	0.12048
0.037430	0.12054
0.037323	0.12058
0.041290	0.12064
0.036407	0.12068
0.035599	0.12072
0.035706	0.12076
0.038147	0.12080
0.034485	0.12082
0.035797	0.12086
0.037537	0.12087
0.038651	0.12091
0.034576	0.12093
0.034790	0.12097
0.035492	0.12101
0.034271	0.12103
0.033157	0.12105
0.032242	0.12107
0.034485	0.12107
0.034485	0.12107
0.033569	0.12109
0.032349	0.12109
0.033463	0.12109
0.035294	0.12109
0.033569	0.12111
0.034683	0.12111
0.034073	0.12111
0.033157	0.12113
0.032242	0.12113
0.033051	0.12113
0.031738	0.12115
0.034485	0.12115
0.033768	0.12117
0.032349	0.12117
0.033966	0.12117
0.033661	0.12119
0.032654	0.12119
0.032135	0.12119
0.034576	0.12119
0.033264	0.12121
0.034378	0.12123
0.032242	0.12125
0.033264	0.12127
0.031830	0.12131
0.032043	0.12135
0.032654	0.12139
0.031631	0.12143
0.032959	0.12147
0.033661	0.12153
0.031631	0.12160
0.031219	0.12168
0.033966	0.12174
0.031219	0.12182
0.032959	0.12192
0.033463	0.12202
0.037628	0.12210
0.034485	0.12218
0.035904	0.12226
0.037933	0.12233
0.038849	0.12239
0.037430	0.12243
0.035492	0.12247
0.037735	0.12253
0.034683	0.12259
0.035187	0.12263
0.036209	0.12269
0.036514	0.12273
0.036514	0.12277
0.036621	0.12283
0.033875	0.12287
0.035706	0.12291
0.036713	0.12295
0.033356	0.12297
0.034576	0.12301
0.034882	0.12302
0.036514	0.12304
0.035904	0.12306
0.033051	0.12310
0.034683	0.12312
0.036316	0.12314
0.034576	0.12316
0.031525	0.12320
0.034790	0.12322
0.036621	0.12324
0.034882	0.12328
0.033966	0.12330
0.030914	0.12332
0.034988	0.12336
0.031937	0.12338
0.030411	0.12340
0.032745	0.12342
0.034271	0.12346
0.033463	0.12348
0.033356	0.12352
0.032440	0.12354
0.034271	0.12356
0.033768	0.12356
0.029999	0.12358
0.033264	0.12360
0.032745	0.12360
0.031631	0.12362
0.030197	0.12364
0.033463	0.12364
0.033966	0.12366
0.031326	0.12368
0.031738	0.12370
0.031021	0.12372
0.033966	0.12375
0.033051	0.12381
0.032242	0.12395
0.030914	0.12409
0.034073	0.12419
0.032135	0.12431
0.032959	0.12441
0.033569	0.12450
0.035187	0.12456
0.033875	0.12458
0.033569	0.12462
0.032135	0.12466
0.036407	0.12470
0.034485	0.12472
0.030716	0.12474
0.033768	0.12478
0.033569	0.12482
0.032440	0.12486
0.033569	0.12488
0.032852	0.12492
0.032242	0.12494
0.033157	0.12498
0.033768	0.12500
0.031219	0.12502
0.034180	0.12504
0.034790	0.12506
0.032349	0.12508
0.033264	0.12510
0.034180	0.12512
0.031219	0.12514
0.033157	0.12516
0.032959	0.12516
0.035095	0.12517
0.034180	0.12519
0.032852	0.12521
0.033768	0.12523
0.031219	0.12527
0.030197	0.12529
0.033157	0.12533
0.032349	0.12537
0.031525	0.12541
0.033875	0.12545
0.030716	0.12549
0.032745	0.12553
0.033157	0.12557
0.031326	0.12561
0.032654	0.12565
0.032242	0.12567
0.033569	0.12571
0.031738	0.12575
0.032654	0.12577
0.030518	0.12579
0.031631	0.12579
0.032135	0.12581
0.032654	0.12581
0.030518	0.12583
0.033463	0.12583
0.031326	0.12583
0.032242	0.12583
0.031128	0.12583
0.034378	0.12583
0.033051	0.12585
0.032135	0.12585
0.031937	0.12587
0.033051	0.12588
0.032745	0.12590
0.029297	0.12594
0.031738	0.12596
0.032852	0.12600
0.033569	0.12602
0.030914	0.12606
0.032547	0.12612
0.031937	0.12622
0.031128	0.12632
0.033356	0.12640
0.032242	0.12648
0.032959	0.12652
0.033875	0.12658
0.030518	0.12661
0.030823	0.12663
0.033661	0.12665
0.031326	0.12667
0.032745	0.12669
0.031631	0.12671
0.033264	0.12673
0.032852	0.12675
0.030411	0.12677
0.029907	0.12679
0.032959	0.12681
0.032959	0.12681
0.030609	0.12683
0.032242	0.12683
0.033356	0.12683
0.032745	0.12685
0.032242	0.12685
0.031525	0.12685
0.033875	0.12685
0.031937	0.12687
0.029602	0.12687
0.032959	0.12689
0.034576	0.12691
0.031738	0.12695
0.033157	0.12697
0.033356	0.12701
0.034073	0.12707
0.031433	0.12711
0.032440	0.12715
0.030304	0.12719
0.033661	0.12723
0.033661	0.12727
0.033051	0.12731
0.032440	0.12734
0.033569	0.12736
0.031830	0.12740
0.031128	0.12740
0.033356	0.12742
0.032654	0.12744
0.029297	0.12744
0.033264	0.12746
0.030609	0.12746
0.033661	0.12746
0.031631	0.12748
0.033264	0.12748
0.033157	0.12748
0.032135	0.12748
0.032349	0.12750
0.032745	0.12750
0.030304	0.12752
0.031738	0.12754
0.033768	0.12758
0.031219	0.12764
0.032349	0.12776
0.033463	0.12788
0.032440	0.12798
0.030716	0.12809
0.030518	0.12819
0.032852	0.12829
0.033661	0.12837
0.030304	0.12843
0.030914	0.12849
0.032043	0.12855
0.033661	0.12861
0.031738	0.12865
0.032959	0.12869
0.031525	0.12875
0.033661	0.12878
0.029800	0.12884
0.032959	0.12888
0.031631	0.12892
0.033051	0.12898
0.032242	0.12902
0.031128	0.12906
0.033356	0.12910
0.033661	0.12912
0.031219	0.12914
0.033051	0.12916
0.033768	0.12918
0.034576	0.12920
0.032852	0.12922
0.031631	0.12926
0.033356	0.12930
0.032852	0.12934
0.030518	0.12938
0.031326	0.12940
0.033569	0.12944
0.033463	0.12946
0.030716	0.12947
0.031219	0.12951
0.032547	0.12953
0.033661	0.12955
0.032043	0.12959
0.031021	0.12961
0.035400	0.12963
0.033966	0.12965
0.032745	0.12965
0.032440	0.12967
0.032349	0.12969
0.033356	0.12969
0.032959	0.12971
0.032349	0.12971
0.032959	0.12971
0.033463	0.12973
0.032654	0.12973
0.031738	0.12975
0.034790	0.12975
0.035400	0.12977
0.031937	0.12979
0.032959	0.12981
0.033661	0.12983
0.032547	0.12987
0.032654	0.12989
0.032959	0.12993
0.031830	0.12999
0.032745	0.13005
0.031128	0.13013
0.032852	0.13022
0.033356	0.13034
0.031326	0.13046
0.031128	0.13056
0.032959	0.13064
0.033768	0.13070
0.033051	0.13076
0.031830	0.13080
0.032547	0.13084
0.031937	0.13088
0.029190	0.13091
0.031738	0.13095
0.031433	0.13099
0.033569	0.13101
0.032852	0.13105
0.031021	0.13107
0.030716	0.13109
0.033157	0.13113
0.032135	0.13115
0.032135	0.13117
0.030411	0.13119
0.031738	0.13121
0.034378	0.13123
0.030106	0.13125
0.031219	0.13127
0.033463	0.13129
0.035095	0.13129
0.032242	0.13131
0.032654	0.13133
0.033264	0.13137
0.033768	0.13139
0.031021	0.13141
0.033264	0.13145
0.033356	0.13147
0.033356	0.13149
0.031937	0.13153
0.032135	0.13157
0.034271	0.13159
0.033569	0.13162
0.034378	0.13164
0.033157	0.13168
0.033356	0.13170
0.034790	0.13172
0.033264	0.13174
0.034073	0.13174
0.033661	0.13174
0.033157	0.13174
0.034790	0.13176
0.031937	0.13176
0.032745	0.13176
0.033875	0.13176
0.033768	0.13176
0.032349	0.13178
0.035294	0.13178
0.033768	0.13180
0.033569	0.13182
0.034180	0.13186
0.034271	0.13190
0.035187	0.13194
0.032043	0.13200
0.033661	0.13208
0.035294	0.13220
0.032852	0.13232
0.032852	0.13241
0.031937	0.13249
0.032959	0.13255
0.034073	0.13263
0.030304	0.13267
0.031128	0.13271
0.034271	0.13275
0.034073	0.13279
0.031738	0.13283
0.033051	0.13285
0.033966	0.13289
0.030823	0.13291
0.031830	0.13295
0.030518	0.13297
0.033768	0.13301
0.033966	0.13303
0.029388	0.13303
0.032547	0.13306
0.031128	0.13310
0.032349	0.13312
0.030914	0.13314
0.032745	0.13316
0.033768	0.13318
0.033966	0.13322
0.029297	0.13324
0.031631	0.13326
0.033768	0.13328
0.030197	0.13330
0.033356	0.13332
0.033463	0.13336
0.034180	0.13338
0.032745	0.13340
0.031326	0.13344
0.033661	0.13346
0.033264	0.13348
0.035400	0.13350
0.032135	0.13352
0.034271	0.13354
0.033661	0.13354
0.031631	0.13356
0.032654	0.13356
0.033966	0.13356
0.031433	0.13358
0.035400	0.13358
0.033661	0.13358
0.032852	0.13358
0.031525	0.13358
0.032349	0.13358
0.033463	0.13360
0.033966	0.13360
0.032959	0.13362
0.035095	0.13364
0.029999	0.13372
0.034378	0.13383
0.032242	0.13393
0.034378	0.13405
0.033356	0.13417
0.034271	0.13425
0.035706	0.13435
0.036926	0.13441
0.032745	0.13447
0.032242	0.13450
0.035706	0.13456
0.034683	0.13464
0.032440	0.13470
0.034378	0.13478
0.032654	0.13484
0.034378	0.13490
0.030914	0.13496
0.032349	0.13500
0.032135	0.13504
0.035095	0.13506
0.031937	0.13510
0.032852	0.13512
0.030914	0.13512
0.033264	0.13514
0.030716	0.13516
0.032959	0.13516
0.031738	0.13518
0.033966	0.13518
0.030197	0.13520
0.032852	0.13523
0.029800	0.13525
0.033463	0.13529
0.033356	0.13533
0.031433	0.13537
0.031433	0.13539
0.033875	0.13543
0.031219	0.13547
0.032349	0.13549
0.033661	0.13549
0.032349	0.13549
0.032135	0.13549
0.032959	0.13549
0.034485	0.13549
0.031525	0.13549
0.032547	0.13549
0.033051	0.13549
0.031631	0.13549
0.030823	0.13549
0.032959	0.13549
0.030716	0.13549
0.034180	0.13549
0.031525	0.13549
0.031738	0.13549
0.033264	0.13551
0.031631	0.13555
0.033768	0.13559
0.032349	0.13567
0.032043	0.13579
0.032349	0.13589
0.034271	0.13598
0.033875	0.13606
0.032043	0.13614
0.034378	0.13620
0.036102	0.13626
0.033661	0.13630
0.032349	0.13636
0.034790	0.13642
0.034790	0.13646
0.031738	0.13652
0.033661	0.13658
0.032745	0.13662
0.034180	0.13665
0.033966	0.13669
0.032043	0.13673
0.032547	0.13679
0.032654	0.13683
0.032959	0.13689
0.033157	0.13695
0.033661	0.13701
0.035797	0.13705
0.032043	0.13709
0.031830	0.13713
0.033569	0.13717
0.030518	0.13721
0.030106	0.13723
0.032440	0.13723
0.033661	0.13725
0.034073	0.13727
0.031738	0.13729
0.031830	0.13731
0.032959	0.13733
0.033463	0.13733
0.032654	0.13735
0.031219	0.13735
0.032349	0.13735
0.033768	0.13735
0.031219	0.13735
0.033356	0.13736
